perm_mean_abs_corr,perm_mean_signed_corr
0.470209598494795,0.26295105160167337
0.4657501208063312,0.29287118327718686
0.46555817486720324,0.2448917658637381
0.45073385870406646,0.25722853557547437
0.43620764002216816,0.26048494217585255
0.45568783246863354,0.26726500795695574
0.4633780200552797,0.2804788831385027
0.4530971646267303,0.25245823168281
0.44624527148148324,0.25714156698919144
0.4487865375050534,0.2624085007869477
0.45871847605122595,0.2725346644113461
0.4595004671477471,0.29278097191941166
0.44766933585903634,0.25365840197111683
0.44467624406261996,0.25126711236640353
0.4510512371691074,0.26488858519394914
0.4762463706916812,0.27360633772763077
0.46592076694067996,0.2729709339195685
0.45323722160422325,0.24169099324891108
0.4596558276612072,0.26117508638105374
0.4582812443946949,0.2576038466165061
0.45857319375368205,0.2627056776841165
0.45823816184739713,0.2684975627994404
0.45590413172469596,0.2704735854473209
0.4581579510006377,0.2504682202116852
0.4594149212019157,0.27154801539043966
0.4689691232271346,0.28470775771714657
0.4653714832550519,0.2596756083760938
0.4516547683151307,0.24018764189230296
0.45679686114015483,0.2702568970861072
0.45850782164989207,0.25634895359616283
0.46338798565052186,0.28086509143345934
0.45806312214812434,0.244609691000854
0.47285375105935373,0.2720345201202078
0.44047798380744696,0.24205491090221792
0.4661348185717069,0.2770243695916807
0.4596842425379778,0.2757034162614872
0.4576938448241489,0.25517777779742196
0.45252383218891507,0.24116870305827595
0.46708232866227833,0.2983446086278543
0.47647591498751113,0.27538768238791456
0.4605223250331373,0.2686015583396724
0.44899092674324365,0.29633330818344805
0.46638033339598517,0.2712520202430582
0.4557441033634474,0.2555075574412127
0.4633597038560667,0.2674432884112662
0.4569478144708409,0.26503600737598393
0.4610803440186826,0.25396951988810157
0.45984350472727925,0.25918422429218435
0.4494124978463711,0.2779550014089586
0.46396841117219123,0.28930886376969406
0.4479633914580171,0.26851640404815824
0.4503912868643228,0.2528953882153927
0.4702064797840708,0.27778986639344216
0.4596727397687499,0.2758508882055177
0.45605901154397316,0.2857131303035429
0.4635910524592705,0.26569017196529193
0.4392396764865423,0.241509617996075
0.46066022717129146,0.2678078730576946
0.4654836009777178,0.2499393128062746
0.46221863060564716,0.2785227940901749
0.4690671467617935,0.28512901867078394
0.47182072104823963,0.28056045742618907
0.46403248953056764,0.25681264395835707
0.455049939252798,0.24873302541071454
0.4642343525882315,0.2904287934822715
0.45328871295918977,0.24584158488847252
0.46635790919562115,0.2713499898931959
0.44089149460226623,0.2214646025988889
0.4587114699607091,0.2556217462368355
0.4639624051667023,0.2748041773004425
0.4601171531859542,0.26281134432692715
0.448472565287787,0.2574034301384021
0.4485195367513314,0.251454803904704
0.47261031346983,0.2861596587991082
0.4656957574032982,0.270264305647063
0.4586365424056512,0.27021965619216204
0.458966216514178,0.2675967929773385
0.44881480675183283,0.26067680654136954
0.4446410942391525,0.24902628159073376
0.455825544847651,0.2509095253283551
0.4570635070629146,0.2809136166449834
0.45302259289991315,0.286425937100898
0.45370146161888664,0.25775216815077967
0.4665583121401617,0.28076681468234044
0.4735688525822708,0.2839893832626755
0.4475028738683008,0.24938900805950795
0.45874744012250823,0.2733505305772736
0.45717334021877054,0.26854328640852293
0.46916692558455864,0.265498017597069
0.4723164978292559,0.2926661082922354
0.46598993205849754,0.2879975242489197
0.4532024108444579,0.2601869998151743
0.45083472465290453,0.246982513327546
0.4594793645382002,0.27913608025964387
0.45057439082697814,0.25923197658160346
0.4581118560944986,0.24274617307900584
0.4588557504556455,0.2856418972625637
0.45026423941733634,0.2639899074672143
0.4582355619061196,0.2758254843158312
0.45575245521510044,0.2632984438533872
0.46662073069067433,0.2613409259257135
0.4460943452178445,0.24754797708550522
0.4454482798563988,0.2668762576338156
0.4462574157180074,0.26258922561045434
0.4536175725163865,0.2512440490308095
0.45411752120344184,0.2655077385536572
0.46722044748820224,0.26058489371634913
0.4493478869540149,0.24629326732673856
0.45764483588971894,0.2651719501687919
0.4631027343983747,0.28467460713092607
0.4623786455534666,0.2639947093230894
0.4394699241789453,0.2536336678923289
0.4641311332151245,0.28111866973117317
0.45913460432862935,0.26755110170090285
0.4660781702239265,0.2607652192896289
0.4577251333776307,0.27435355031257186
0.46962419442770587,0.25645534438796325
0.47565339820064834,0.28213979455826027
0.46100845033534216,0.27363889143094106
0.46067682470444554,0.2689839624446738
0.44736868039555416,0.2475393633408367
0.4612448795498914,0.2838980857123789
0.44952527899848,0.25562477479490997
0.44505059507282735,0.2617593358907621
0.4515657707944835,0.2596582301777193
0.43661469753211773,0.25527658801173797
0.4704357612292172,0.2837716149912369
0.4446095384631514,0.2452533714155197
0.46463289222231613,0.2679033737161961
0.4731084319207629,0.2621009269112116
0.4542832803658834,0.2609816514944743
0.46327336330376334,0.28983007723481474
0.4582097079748927,0.2555321585673084
0.4662914938465324,0.28689499163166915
0.4724718905373605,0.2685441095468208
0.4672779727552139,0.29060238443394854
0.43338228158022457,0.24041671019005584
0.44222753076128185,0.24473373784770752
0.46178592429435467,0.28594253117427604
0.447088297511813,0.27222369322585616
0.4530745889705937,0.2543320617730341
0.46114475183956904,0.28291813608341143
0.4432206572908673,0.2625013310126116
0.4609844257348959,0.2665952913253079
0.4584273755423572,0.26619320106631744
0.45810487871930783,0.2772922029060338
0.46861540870583457,0.2775649251665357
0.450458026329259,0.2419167467008164
0.46487350136864086,0.2935755038748044
0.4510986045534542,0.2669649026379971
0.4677667904171618,0.2759632322569172
0.45305216511110885,0.26192277504135253
0.4458517692651912,0.25133179058741845
0.4453441569495363,0.26478138184134
0.45606695598465996,0.27521778453946844
0.46120563466184944,0.2678732949057642
0.46317924378147596,0.2711625945321153
0.44025077068995483,0.2495408937516803
0.45659250682592073,0.25142712864406835
0.44944448089632894,0.2723977511779107
0.46001788089677675,0.2699481468872624
0.45607556192247983,0.2658624784303179
0.450328990960671,0.2526177068958677
0.4419195294928532,0.2506427443936804
0.4540118743311958,0.233536370971934
0.4651420029728371,0.2824330043591446
0.4692038236877806,0.257550796479076
0.447469632700745,0.25211150873343874
0.4621028770107747,0.25889736039351663
0.4492264037022027,0.2556654107916699
0.45566239922105106,0.26035131999320454
0.4618301534387109,0.2812399597445905
0.4606891913898999,0.2821293665811902
0.4606158821896827,0.2774925369453313
0.4451533692037233,0.24271929960638028
0.4620565247647403,0.30003745880344174
0.4593676951975098,0.2597379762358245
0.44197916197763004,0.2560472234501251
0.45998886222672125,0.260835909540562
0.46606717857244084,0.27287054614322204
0.46136653471635625,0.25087378523043674
0.45157143954313306,0.23271123820862943
0.4483589963808917,0.25240011320019257
0.4328805630904568,0.24860359396151294
0.4575102010227978,0.26401008462319286
0.4386740066303339,0.2232783343822011
0.45573821046134666,0.2620917692635895
0.4652341610829625,0.30097434128546047
0.46791819591809547,0.28000280201368
0.4400414360822574,0.2508337047340122
0.4452903770237009,0.2509978273226057
0.4463873773000114,0.2575295800399462
0.456659046836727,0.27448360534473104
0.4564397278065257,0.28643001052388334
0.45398467917540963,0.2792856499522482
0.45048355609670265,0.261515849777839
0.4474734342268945,0.25785460001783633
0.4642386211358288,0.2664430561828507
0.46658537704183084,0.27031012399899235
0.46159114163591,0.26653473441585285
0.4569216851553877,0.27299834041864346
0.4504834880618322,0.2696736680214048
0.44301817408795335,0.25583577465685997
0.43608197958070655,0.24221606313804883
0.46954040150634946,0.2542595938623179
0.46575938899522173,0.2618304328826551
0.4530055152612468,0.25911758408987234
0.4592920185985401,0.26465001169562724
0.4516099768495471,0.24177688452590687
0.46917767968408086,0.28932475767897675
0.4647282629946454,0.26118879830870523
0.4437441460560966,0.2534417666967577
0.44685392403713065,0.2561854114982193
0.4592523448457828,0.2689351733234701
0.46532315106327954,0.2643763367867824
0.46018001193224184,0.2708293359554898
0.45690125503743345,0.29412717980926856
0.46033044827673747,0.2589125354388972
0.4605980647665456,0.2764733890983051
0.4449269883622251,0.25003803061693697
0.4523251530525635,0.2669386990445469
0.4444086684283349,0.2507787670324351
0.473120518357844,0.28592490609613497
0.4723921726854958,0.2720865331456768
0.45237432391382626,0.25546458593230725
0.4601461781850783,0.25323928402323553
0.4598718973035408,0.24706605511574128
0.448039363409354,0.25064628724209675
0.45323127346805214,0.24570224718332767
0.46087826732079423,0.27231498471936033
0.4531422368858955,0.25907433290325377
0.4511557262838249,0.2394566944736403
0.4392267939405024,0.23740242576002266
0.4842154451996426,0.32783768539563485
0.4691969164665424,0.28459595704353813
0.45638020371207305,0.25677262069499884
0.4491300103633189,0.2574584595945443
0.45653237569351807,0.24948067349074343
0.47266602657434725,0.2940237655245499
0.46111070800436693,0.26693847883423727
0.4552939961631914,0.2696729517435302
0.4547965322279782,0.26808082647210746
0.47404649006679633,0.31024172316094323
0.45557870561026376,0.26398436512705425
0.45635548489201755,0.26242038428398917
0.46488616545735356,0.2662248361585886
0.4524625801104923,0.26706857741993
0.4656478693028041,0.25762962846781384
0.4639931032246611,0.297451701101791
0.4517818134692995,0.2875417407898309
0.432242864480015,0.2467110614753926
0.4557083789318037,0.29194550558291615
0.45890270255370097,0.2787611479197339
0.459200920092707,0.2712483300918242
0.4808441696429514,0.2855232687134075
0.44707906370356576,0.26681877514940927
0.4522888316140519,0.2564037294188616
0.46296700152004433,0.26999912316736424
0.45219594657163414,0.28851569848985276
0.4625388569241128,0.2468768873909347
0.4428555789715073,0.2564371485482245
0.4671384470129438,0.2795281740799231
0.4517364066861132,0.27013062854563263
0.46295383695138526,0.31266686471210453
0.44843501118214346,0.25757578315115615
0.46090505916123964,0.2609189791556371
0.4487686999995566,0.23771095386310506
0.4302901241534201,0.223265306442552
0.45946641278085787,0.27139897124168055
0.47416561167166715,0.2662783848493581
0.44409258555742526,0.2373005607401968
0.45057324384707415,0.24789121631408115
0.46239821044115953,0.25657739040574273
0.4589072436916042,0.2658995006815785
0.45056376547044363,0.25100448239733686
0.46079521825281444,0.24865758646247105
0.4479347864872986,0.21871149145372804
0.47073790284359646,0.27869407199723906
0.45098845458194853,0.2649049326528395
0.4501582083976088,0.2703975717317971
0.45106541469504163,0.27194701453705034
0.4490541085265556,0.2543230705388795
0.46944058579940573,0.2705030014976851
0.46641096834256673,0.26739314444487894
0.4546549477190905,0.25160279297427135
0.4476888282851506,0.2436332675397055
0.47142728473737516,0.2796851640154277
0.44216098923292935,0.2446748952182468
0.47012545254800786,0.26442146006436956
0.4639773793904565,0.255857818484284
0.4487942427846711,0.2638271722043226
0.4588119693053278,0.27506717654327556
0.4450806033315161,0.23585250196508728
0.44470809131592454,0.24587554282516458
0.44635733982039855,0.24440546016222015
0.4473587941737999,0.285391656739266
0.4612528295782729,0.29067315312360126
0.4581264006813127,0.2613744844672559
0.4637726722876105,0.2893299539980817
0.46276081775596695,0.25333225457628333
0.46542795998448083,0.2837727701825075
0.4625096271309081,0.25519477300267457
0.4655750571336691,0.27152551093371075
0.4567367164831517,0.26401236934454453
0.4611650617562402,0.26827677916131787
0.4532945805410844,0.24931866560559432
0.45359066867191344,0.2464945936942468
0.44430351826125924,0.27393270902135786
0.4647004542457375,0.2730670801399394
0.45663051324929654,0.25174682909264345
0.45341915249863063,0.24734102089266435
0.4591718266668378,0.27379418836971486
0.4526651353473839,0.26875948665444477
0.46259706025564745,0.2663166195015709
0.4662083515502208,0.26397175425810376
0.4593081817947011,0.26498067278692944
0.45574226301672716,0.2519720882031263
0.45529143375162967,0.2595652992402413
0.45223250702081325,0.2669323652945682
0.4704644679998338,0.28161357346986066
0.46254740086640767,0.2803644655919117
0.45243069113106393,0.258558888479556
0.45103448896860593,0.25895704211639786
0.4504040977928929,0.26760508462307375
0.4574574666462478,0.2888086997889173
0.4495869000857229,0.2744265489928466
0.4638565262905075,0.25311567554437925
0.4698170130583915,0.29579711321275687
0.44627948755094726,0.2486079159562499
0.44866846165475743,0.24791478952626278
0.4720208189918403,0.24569818872724078
0.4573178896489238,0.22791621842556523
0.4488809545015133,0.25423932410076594
0.4593102420823461,0.28499839800647236
0.4466397985400051,0.25309242842564744
0.4572500239789875,0.26191646179411565
0.4631006222328824,0.2798118442513042
0.4741485810224352,0.29858618389043046
0.4574249984095409,0.27345153021140217
0.4456036568334739,0.2761931032543467
0.4436208802625336,0.2553289944036124
0.47217582821513965,0.28469327338762906
0.4743200606957163,0.2801300147168384
0.46096039317306803,0.26812331594297484
0.4661104601003352,0.2822350896642286
0.4717464097148233,0.28455566264288107
0.45285160643979905,0.2200606425158875
0.48039385588648925,0.3071674626452487
0.4514005638258965,0.24169015018073495
0.45541878856494333,0.2603823270527484
0.45371942880810656,0.2849835945235449
0.45684158339074843,0.2784183822471287
0.4454288546856226,0.24608000497656
0.4515495010631866,0.24875661101590937
0.46326738480242147,0.2824601960056492
0.462339663224737,0.2856428343434422
0.45234773484584206,0.23841200887818043
0.4647939306723594,0.3020392666507118
0.45436781014585637,0.2657256578107432
0.4443400871675866,0.2469590116420764
0.44932073149764146,0.27896498728057567
0.4349772196344203,0.23719795824298098
0.4681937452205801,0.25826987579062843
0.46397156733223105,0.272162068024235
0.47155423816658704,0.26434598859289987
0.45475598508390674,0.30020031309838785
0.45987034155459655,0.2657156298402697
0.4579670320656596,0.26649870676290827
0.45827413028763503,0.2839370093637091
0.465377171373924,0.28062570311609975
0.4546918158292616,0.24748088120460543
0.4560533675692331,0.2577896026826986
0.4616454995408236,0.2663296686650268
0.43790110668592563,0.2555626340194712
0.4640751658023735,0.2698401524580828
0.4581815989990363,0.2672493369241442
0.46559036595651504,0.2667790679761243
0.4647199747115089,0.26791777810789974
0.4638303939274904,0.2781200905262
0.47504914852507496,0.279531223748705
0.4628624368328114,0.27143207111696194
0.44652675848077855,0.26042097776175593
0.47311136899745826,0.28763985551660953
0.4534247840392,0.2694032761215056
0.44655947285457465,0.2422015524019349
0.4647765240367686,0.25636794669527957
0.46001093331893705,0.26877212959119406
0.45106641602061276,0.24524798069934492
0.4634214663906489,0.2747252746099659
0.4776871918225305,0.2905845785950236
0.4489189265113251,0.24751932506808655
0.46394882463091225,0.2445473028439216
0.47407745172176186,0.29396926674786794
0.4771966785214301,0.29831704882542703
0.4727930390393191,0.2888347039162029
0.45302600182025304,0.2576248257067557
0.46844596968601565,0.2740689662568705
0.4585795672648447,0.2737608769530642
0.4435507189573756,0.26238231251882654
0.455909781675746,0.24259558469916248
0.458277776789261,0.25523620867870406
0.4669796771303424,0.2900629959229993
0.4574856055354328,0.24508857118269026
0.45799215272007643,0.2791454528223208
0.4538748247257773,0.26212812894153803
0.4588051001374937,0.28027501165428587
0.4464158204221826,0.2622564299201516
0.44869364603193174,0.252305474704605
0.4530996907421252,0.25647967998303617
0.4601741538049799,0.27804793078144946
0.4613441240398542,0.26660327493205005
0.4482133619926063,0.2637968040708034
0.4658155319742525,0.281171070702865
0.45527471222636473,0.2628798436354165
0.47350243485942584,0.2788912144224799
0.46554698876983686,0.28059948223872155
0.47035557425029023,0.2774768017864459
0.4525417746463181,0.27209689967635575
0.451100429421654,0.25854410622862406
0.4534556246932783,0.24808605383261864
0.4643696243845497,0.2568435150719274
0.4481956166260388,0.27724215213664904
0.46391244010562227,0.26386914980381393
0.45842002063417336,0.2425702225296362
0.45956477242464117,0.2814179421994482
0.47682395719863224,0.27307091615977447
0.4528213593064886,0.27200051899826916
0.4528506409779591,0.25667488468376387
0.4428477190367467,0.24952355644950738
0.4626532943863501,0.2516614784511954
0.4584345194452782,0.2631136755903875
0.46007548879989846,0.28276288382252057
0.4648309550978692,0.27038546035834804
0.4498911129639935,0.2427399983951692
0.45923107755593306,0.2609192534016052
0.45497257292492516,0.27317989450835456
0.4684747784490309,0.27813638181659983
0.46849597620936034,0.2875602564420388
0.46095242694692756,0.27425784694640476
0.4558562986720617,0.24289110653789223
0.4651871706657324,0.2994317100404615
0.45835392865486946,0.27698182191487397
0.45760189661155576,0.24708278970204475
0.45764497588068737,0.24946905965434607
0.4607507678580194,0.2739033720610777
0.4612890245364515,0.25657234533085266
0.46654731857028015,0.2789979763930604
0.4661098403950508,0.2823435330052286
0.4726504853046002,0.285921815443228
0.4707842221773738,0.2810364495736622
0.4677646925076357,0.291431119231292
0.45608846309778317,0.26505304425525555
0.46712919871681946,0.29306825076682347
0.457056966844117,0.26642834464372017
0.4591398381888476,0.2780795987006253
0.4543845976518226,0.266136406131458
0.4574060159762774,0.2651604842701987
0.47972776943139034,0.25728899512317205
0.4743516933151319,0.27685061419280105
0.4547766090005174,0.27216425857864696
0.44722083651595507,0.2601987834798346
0.4550192307955271,0.2647245348774582
0.4431418241271017,0.23864401744030345
0.4601326582906668,0.27137906725015204
0.45381700586104534,0.26623130312127574
0.450765133904768,0.24972077786307664
0.4634643348919994,0.280093906042095
0.44838099773072343,0.23000113744864922
0.448993765241426,0.23519568557872322
0.45282807194095903,0.26737484404682993
0.45446349555567683,0.25713426423936775
0.4600868219012577,0.26026041760577756
0.448447034556585,0.2618836253925078
0.45458308303853484,0.2785059535449314
0.44917525822212534,0.2622336971280845
0.4571043115018374,0.2640185468357881
